lon,lat,type,loctype,address,north,south,east,west
-92.9857505,43.4582977,locality,approximate,"otranto, ia 50472, usa",43.46639649999999,43.4501978,-92.9697431,-93.0017579
-94.3799697,42.8949702,locality,approximate,"ottosen, ia 50570, usa",42.9035049,42.891812,-94.368336,-94.384163
-92.40830220000001,41.01602930000001,locality,approximate,"ottumwa, ia 52501, usa",41.087855,40.97616,-92.37307,-92.468496
-93.2071473,42.4335928,locality,approximate,"owasa, ia 50126, usa",42.437168,42.426317,-93.197532,-93.2125619
-91.7906751,41.7233397,locality,approximate,"oxford, ia 52322, usa",41.735499,41.7123889,-91.779237,-91.798906
-90.95625919999999,41.9836283,locality,approximate,"oxford junction, ia 52323, usa",41.990313,41.97515689999999,-90.94573,-90.9612691
-96.05863079999999,42.8186005,locality,approximate,"oyens, ia, usa",42.8224509,42.817243,-96.0548281,-96.06116809999999
-95.8010851,41.0187126,locality,approximate,"pacific junction, ia 51561, usa",41.0235269,41.0124578,-95.789784,-95.809184
-92.0826771,41.1327937,locality,approximate,"packwood, ia 52580, usa",41.138301,41.114227,-92.07267689999999,-92.09774709999999
-94.6005333,42.6305314,locality,approximate,"palmer, ia, usa",42.6366295,42.6243349,-94.59278809999999,-94.604175
-91.81011649999999,42.0652128,establishment,rooftop,"2800 hollenbeck rd, palo, ia 52324, usa",42.0665617802915,42.0638638197085,-91.80876751970848,-91.8114654802915
-95.47222389999999,41.7263768,locality,approximate,"panama, ia 51562, usa",41.732962,41.7220339,-95.4702509,-95.47998700000001
-94.3630215,41.6916535,locality,approximate,"panora, ia 50216, usa",41.701101,41.677317,-94.3426949,-94.3837559
-90.4531878,41.5555888,locality,approximate,"panorama park, ia 52722, usa",41.5585718,41.5526501,-90.4504876,-90.4568017
-92.78686340000002,42.5774797,locality,approximate,"parkersburg, ia 50665, usa",42.581399,42.5642969,-92.7564879,-92.795749
-90.5456923,41.6941976,locality,approximate,"park view, ia, usa",41.7029069,41.684021,-90.5294,-90.549061
-92.0040662,41.5830644,locality,approximate,"parnell, ia 52325, usa",41.58669,41.579305,-92.0001681,-92.009267
-94.25301970000001,42.165256,locality,approximate,"paton, ia 50217, usa",42.169987,42.1586429,-94.247744,-94.2623859
-93.88050229999999,41.3483244,locality,approximate,"patterson, ia, usa",41.353074,41.3435598,-93.8754599,-93.8851619
-95.6880657,42.9791479,locality,approximate,"paullina, ia 51046, usa",42.987544,42.97283300000001,-95.6798419,-95.693646
-92.91640500000001,41.4080327,locality,approximate,"pella, ia 50219, usa",41.430046,41.381471,-92.87110299999999,-92.9625119
-90.8504116,42.4491375,locality,approximate,"peosta, ia 52068, usa",42.4621092,42.4316926,-90.8306266,-90.8709884
-95.8123265,40.7498781,locality,approximate,"percival, ia 51648, usa",40.75836899999999,40.7438031,-95.8082419,-95.817526
-94.10717969999999,41.8385964,locality,approximate,"perry, ia 50220, usa",41.860461,41.825792,-94.067227,-94.125934
-95.5669489,41.5805459,locality,approximate,"persia, ia 51563, usa",41.585819,41.571284,-95.5657629,-95.57506699999999
-95.345489,42.9193764,establishment,rooftop,"103 w 3rd st, peterson, ia 51047, usa",42.9207253802915,42.9180274197085,-95.34414001970849,-95.3468379802915
-95.8664438,42.5437445,establishment,rooftop,"514 2nd st, pierson, ia 51048, usa",42.5450934802915,42.5423955197085,-95.8650948197085,-95.86779278029151
-94.01662089999999,42.1644225,locality,approximate,"pilot mound, ia 50223, usa",42.1665859,42.1520529,-94.0085661,-94.02804599999999
-94.3924703,42.6538621,locality,approximate,"pioneer, ia 50541, usa",42.656417,42.650126,-94.388249,-94.393934
-95.92556549999999,41.8313769,locality,approximate,"pisgah, ia 51564, usa",41.837823,41.823229,-95.915054,-95.9392
-92.53712639999999,42.8430793,locality,approximate,"plainfield, ia 50666, usa",42.8493059,42.83866889999999,-92.530029,-92.5417179
-93.046593,40.7555649,locality,approximate,"plano, ia 52581, usa",40.7610029,40.750009,-93.0398099,-93.0541839
-93.5196138,41.5873903,locality,approximate,"pleasant hill, ia, usa",41.6151201,41.551747,-93.44319999999999,-93.5305728
-93.74383449999999,40.5805596,locality,approximate,"pleasanton, ia 50065, usa",40.587427,40.577448,-93.738072,-93.747862
-91.8590602,41.1472398,locality,approximate,"pleasant plain, ia, usa",41.15464480000001,41.1397458,-91.84992779999999,-91.869609
-93.2682683,41.3869578,locality,approximate,"pleasantville, ia 50225, usa",41.4016049,41.371002,-93.2569669,-93.28606590000001
-94.62336429999999,42.8784551,locality,approximate,"plover, ia, usa",42.8821459,42.87131,-94.6148029,-94.629475
-93.1215924,43.2446852,locality,approximate,"plymouth, ia, usa",43.252722,43.2399979,-93.11819,-93.1283349
-94.66914670000001,42.7355299,locality,approximate,"pocahontas, ia 50574, usa",42.748348,42.725136,-94.6393169,-94.69039800000002
-93.7129997,41.7713764,locality,approximate,"polk city, ia 50226, usa",41.795345,41.7538769,-93.68728879999999,-93.7375019
-94.68386869999999,42.5510885,locality,approximate,"pomeroy, ia 50575, usa",42.5596239,42.5420249,-94.6577958,-94.6974329
-93.4260393,42.5938659,locality,approximate,"popejoy, ia, usa",42.601048,42.5867179,-93.42017589999999,-93.43536089999999
-93.12353519999999,43.128576,locality,approximate,"portland, ia 50401, usa",43.1367188,43.1204321,-93.1075278,-93.1395426
-95.519072,41.649851,locality,approximate,"portsmouth, ia 51565, usa",41.6556091,41.64615800000001,-95.5139119,-95.52381
-91.5682015,43.084702,locality,approximate,"postville, ia 52162, usa",43.095577,43.06868790000001,-91.548474,-91.5883558
-91.4223828,42.2383284,locality,approximate,"prairieburg, ia 52219, usa",42.2423941,42.230953,-91.417755,-91.43242389999999
-93.23520529999999,41.599434,locality,approximate,"prairie city, ia 50228, usa",41.604672,41.587756,-93.2270249,-93.253396
-94.6135795,41.0230428,locality,approximate,"prescott, ia 50859, usa",41.0288399,41.0195959,-94.603962,-94.6229479
-90.3960275,42.0502844,locality,approximate,"preston, ia 52069, usa",42.0591519,42.040214,-90.38350989999999,-90.408845
-95.62723199999999,43.0869215,locality,approximate,"primghar, ia 51245, usa",43.0955609,43.075321,-95.6043358,-95.6345149
-90.34090959999999,41.6748689,locality,approximate,"princeton, ia 52768, usa",41.695424,41.655628,-90.3382561,-90.374195
-93.1471516,40.7475076,locality,approximate,"promise city, ia 52583, usa",40.7501211,40.7445109,-93.1449959,-93.154597
-92.0910011,43.2160819,locality,approximate,"protivin, ia, usa",43.222764,43.20909109999999,-92.08092909999999,-92.0961481
-92.2732386,40.696969,locality,approximate,"pulaski, ia 52584, usa",40.7005389,40.6868299,-92.2686629,-92.278954
-91.7610035,42.39443199999999,locality,approximate,"quasqueton, ia, usa",42.403192,42.388301,-91.743607,-91.7702159
-95.64195219999999,42.6302637,locality,approximate,"quimby, ia 51049, usa",42.634569,42.6233829,-95.6316679,-95.652197
-93.43437569999999,42.3152613,locality,approximate,"radcliffe, ia 50230, usa",42.3249901,42.310395,-93.4245789,-93.4442749
-93.9188415,43.4838443,locality,approximate,"rake, ia 50424, usa",43.4878298,43.47331,-93.912105,-93.928214
-94.6330332,42.0416514,locality,approximate,"ralston, ia, usa",42.0490679,42.0343041,-94.60995,-94.6486049
-91.88572219999999,42.8630359,locality,approximate,"randalia, ia 52164, usa",42.8689719,42.8581899,-91.8834311,-91.8893829
-93.6030745,42.2372154,locality,approximate,"randall, ia 50231, usa",42.242156,42.2309779,-93.595928,-93.6081799
-95.5663852,40.8730547,locality,approximate,"randolph, ia 51649, usa",40.877215,40.869495,-95.5567109,-95.5706099
-92.8888099,40.8011228,locality,approximate,"rathbun, ia 52544, usa",40.805935,40.7977008,-92.88183889999999,-92.892577
-92.22004849999999,42.468826,locality,approximate,"raymond, ia, usa",42.4762549,42.4572139,-92.213082,-92.2488691
-92.2253667,42.7036787,locality,approximate,"readlyn, ia 50668, usa",42.70804589999999,42.6997519,-92.21898990000001,-92.232146
-93.0232541,41.5783259,locality,approximate,"reasnor, ia 50232, usa",41.584393,41.573357,-93.0157059,-93.030118
-94.38773599999999,40.6047134,locality,approximate,"redding, ia 50860, usa",40.61415410000001,40.5995449,-94.37665,-94.3958519
-94.19606999999999,41.5894322,locality,approximate,"redfield, ia 50233, usa",41.599969,41.581438,-94.1794571,-94.20941889999999
-95.2214477,41.0170937,locality,approximate,"red oak, ia 51566, usa",41.03442099999999,40.9975419,-95.203903,-95.246848
-92.5993615,42.323597,locality,approximate,"reinbeck, ia 50669, usa",42.332995,42.3112901,-92.5877173,-92.6115846
-95.16638370000001,42.8255331,locality,approximate,"rembrandt, ia 50576, usa",42.8291849,42.82184489999999,-95.16226390000001,-95.1713709
-95.97335029999999,42.8125933,locality,approximate,"remsen, ia 51050, usa",42.8196,42.8071651,-95.95767599999999,-95.9955169
-93.981062,42.8280253,locality,approximate,"renwick, ia 50577, usa",42.83419689999999,42.8195809,-93.9714549,-93.991244
-93.18631429999999,41.9255437,locality,approximate,"rhodes, ia 50234, usa",41.9352109,41.918884,-93.1738939,-93.19341279999999
-92.5540687,43.3638571,locality,approximate,"riceville, ia 50466, usa",43.37148089999999,43.352781,-92.5454489,-92.5643769
-91.992953,41.1855708,locality,approximate,"richland, ia 52585, usa",41.193076,41.178021,-91.988607,-92.003339
-90.88401759999999,42.583331,locality,approximate,"rickardsville, ia, usa",42.58775199999999,42.5722411,-90.8583209,-90.90422
-95.57500189999999,42.1269332,locality,approximate,"ricketts, ia, usa",42.1318119,42.124344,-95.56993899999999,-95.57982790000001
-91.5078693,41.6624117,route,geometric_center,"ridgeway dr, iowa city, ia 52245, usa",41.6637532302915,41.6610552697085,-91.50422309999999,-91.5117856
-94.4885846,42.3397016,locality,approximate,"rinard, ia 50538, usa",42.346897,42.332307,-94.475093,-94.4947408
-94.51164279999999,43.2946832,locality,approximate,"ringsted, ia 50578, usa",43.3023879,43.287523,-94.4960479,-94.51769399999999
-94.2013503,41.9338725,locality,approximate,"rippey, ia 50235, usa",41.9427181,41.92235000000001,-94.1936108,-94.2080979
-90.4581879,41.5444778,locality,approximate,"riverdale, ia 52722, usa",41.5536029,41.5197328,-90.4452309,-90.475427
-91.5812759,41.4797413,locality,approximate,"riverside, ia 52327, usa",41.5048081,41.475639,-91.5194729,-91.5901761
-96.0464013,41.8058213,colloquial_area,approximate,"river sioux, little sioux, ia 51545, usa",41.814138,41.7975035,-96.03039389999999,-96.06240869999999
-95.5686027,40.686945,locality,approximate,"riverton, ia 51650, usa",40.6940899,40.67605409999999,-95.56254,-95.5747229
-91.66730779999999,42.0704118,city_hall,rooftop,"265 s 2nd st, robins, ia 52328, usa",42.0717607802915,42.0690628197085,-91.6659588197085,-91.6686567802915
-91.1580589,41.6735566,locality,approximate,"rochester, ia 52772, usa",41.6818905,41.6652217,-91.1420515,-91.17406629999999
-93.0890915,43.2055206,locality,approximate,"rock falls, ia, usa",43.21166789999999,43.202172,-93.079326,-93.0941939
-92.94853010000001,43.0521922,locality,approximate,"rockford, ia 50468, usa",43.056784,43.0485801,-92.935459,-92.962682
-96.17585980000001,43.4271945,locality,approximate,"rock rapids, ia 51246, usa",43.440284,43.411533,-96.14574309999999,-96.185845
-96.2992989,43.2002785,establishment,rooftop,"1303 10th st, rock valley, ia 51247, usa",43.2016274802915,43.1989295197085,-96.29794991970849,-96.30064788029149
-94.63386709999999,42.3952576,locality,approximate,"rockwell city, ia 50579, usa",42.413381,42.384268,-94.6007341,-94.6499719
-94.63386709999999,42.3952576,locality,approximate,"rockwell city, ia 50579, usa",42.413381,42.384268,-94.6007341,-94.6499719
-94.531087,43.0285792,locality,approximate,"rodman, ia 50597, usa",43.0312939,43.0229439,-94.5195561,-94.531235
-95.9525106,42.2055458,locality,approximate,"rodney, ia, usa",42.208621,42.2006911,-95.9473781,-95.95730089999999
-93.5018791,42.1663746,locality,approximate,"roland, ia 50236, usa",42.1737069,42.159863,-93.48794009999999,-93.5165699
-94.5269204,42.8127501,locality,approximate,"rolfe, ia 50581, usa",42.8205559,42.805172,-94.5214259,-94.54120379999999
-91.6834982,40.9847479,locality,approximate,"rome, ia, usa",40.985819,40.979009,-91.67820979999999,-91.686852
-92.4621318,41.3219532,locality,approximate,"rose hill, ia 52586, usa",41.322841,41.3183268,-92.458995,-92.468683
-92.81208,43.0101579,locality,approximate,"roseville, ia 50653, usa",43.0183164,43.0019983,-92.7960726,-92.8280874
-95.18860590000001,43.0133076,locality,approximate,"rossie, ia 51357, usa",43.0176689,43.0102811,-95.18400299999999,-95.19159789999999
-93.55270759999999,42.740806,locality,approximate,"rowan, ia 50470, usa",42.7451489,42.734538,-93.54277309999999,-93.558016
-91.8440621,42.3699889,locality,approximate,"rowley, ia 52329, usa",42.37291889999999,42.36404100000001,-91.83846489999999,-91.850398
-95.2838876,43.0655294,locality,approximate,"royal, ia 51357, usa",43.068492,43.060717,-95.273907,-95.28971
-92.9057526,43.1260815,locality,approximate,"rudd, ia 50471, usa",43.1339719,43.1192161,-92.8948739,-92.914317
-93.3574318,41.5111013,locality,approximate,"runnells, ia 50237, usa",41.518274,41.50990789999999,-93.3477139,-93.36812390000001
-93.19823149999999,40.9836551,locality,approximate,"russell, ia 50238, usa",40.9862411,40.973994,-93.1884039,-93.2125568
-94.89915309999999,43.1291322,locality,approximate,"ruthven, ia 51358, usa",43.13510410000001,43.126131,-94.8871049,-94.90666709999999
-94.297744,42.7591386,locality,approximate,"rutland, ia 50582, usa",42.7682549,42.75225289999999,-94.2855139,-94.30514190000001
-91.48154559999999,42.3513791,locality,approximate,"ryan, ia 52330, usa",42.3581049,42.346112,-91.47736990000001,-91.490568
-90.1740169,42.07113469999999,locality,approximate,"sabula, ia 52070, usa",42.07612890000001,42.0546521,-90.1655261,-90.18886599999999
-94.9897109,42.42220330000001,locality,approximate,"sac city, ia 50583, usa",42.436659,42.407086,-94.97325289999999,-95.022239
-90.7090161,42.5527782,locality,approximate,"sageville, ia, usa",42.568223,42.5325008,-90.687327,-90.722495
-92.92038869999999,43.37848109999999,locality,approximate,"st ansgar, ia 50472, usa",43.387333,43.3711,-92.908468,-92.931788
-93.194926,42.1222087,locality,approximate,"st anthony, ia, usa",42.12941,42.118407,-93.1905779,-93.204995
-94.06440119999999,43.0380218,locality,approximate,"st benedict, ia 50483, usa",43.0461766,43.0298659,-94.0483938,-94.0804086
-93.80689,41.2883271,establishment,rooftop,"113 s lumber st, st charles, ia 50240, usa",41.2896760802915,41.2869781197085,-93.80554101970849,-93.8082389802915
-90.53929509999999,42.3608433,locality,approximate,"st donatus, ia, usa",42.367119,42.356268,-90.535189,-90.5489149
-93.5511446,41.6132862,establishment,rooftop,"2107 e 33rd st, des moines, ia 50317, usa",41.6146351802915,41.6119372197085,-93.54979561970849,-93.55249358029151
-91.9332498,43.0665745,locality,approximate,"st lucas, ia 52166, usa",43.071036,43.0626758,-91.9282219,-91.94316479999999
-91.5319368,41.6627652,church,rooftop,"228 e jefferson st, iowa city, ia 52245, usa",41.6641141802915,41.6614162197085,-91.53058781970849,-91.53328578029151
-91.3862484,42.9285957,locality,approximate,"st olaf, ia, usa",42.9316958,42.920932,-91.384378,-91.392078
-91.51642079999999,40.7696706,locality,approximate,"st paul, ia, usa",40.77332690000001,40.7623449,-91.5116269,-91.521692
-91.6201612,40.85280849999999,locality,approximate,"salem, ia 52649, usa",40.857463,40.8465531,-91.6125879,-91.6285668
-96.2876017,42.30753139999999,establishment,rooftop,"317 tipton st, salix, ia 51052, usa",42.30888038029149,42.3061824197085,-96.28625271970849,-96.28895068029149
-95.6555674,43.1816421,locality,approximate,"sanborn, ia 51248, usa",43.19320090000001,43.17148479999999,-95.637942,-95.67392079999999
-93.38632199999999,41.3708263,locality,approximate,"sandyville, ia 50001, usa",41.374587,41.366797,-93.3766189,-93.395719
-93.6296629,41.6785996,locality,approximate,"saylorville, ia, usa",41.713695,41.65852710000001,-93.581248,-93.6684288
-93.6174391,43.4693987,locality,approximate,"scarville, ia, usa",43.4734679,43.467005,-93.6110549,-93.619225
-95.2930523,42.4997048,locality,approximate,"schaller, ia 51053, usa",42.503849,42.489252,-95.2838889,-95.3086419
-95.4369432,42.1652658,locality,approximate,"schleswig, ia 51461, usa",42.171076000000014,42.14690100000001,-95.42591499999999,-95.44433099999999
-94.5452524,42.0224844,locality,approximate,"scranton, ia 51462, usa",42.0299669,42.0082,-94.5365509,-94.5613219
-92.7035243,41.5805534,locality,approximate,"searsboro, ia 50242, usa",41.5851259,41.57410489999999,-92.69605700000001,-92.7102989
-96.3601348,42.4039819,establishment,rooftop,"401 4th st, sergeant bluff, ia 51054, usa",42.4053308802915,42.4026329197085,-96.3587858197085,-96.36148378029151
-94.0891243,43.0827432,locality,approximate,"sexton, ia 50511, usa",43.0908921,43.0745932,-94.0731169,-94.1051317
-93.1197708,40.6822273,locality,approximate,"seymour, ia 52590, usa",40.6940529,40.6709349,-93.106731,-93.135376
-95.0319224,40.6588798,locality,approximate,"shambaugh, ia, usa",40.6631659,40.651995,-95.030349,-95.040476
